
l,b,25,50,196
m,p,25,60,4190
m,k,25,60,2283
l,p,25,60,3248
l,k,25,60,4092
m,d,25,60,128
m,b,25,60,62956
l,d,25,60,40
l,b,25,60,327
m,p,25,70,10262
m,k,25,70,3873
l,p,25,70,6790
l,k,25,70,7630
m,d,25,70,296
m,b,25,70,134591
l,d,25,70,65
l,b,25,70,612
m,p,25,80,13827
m,k,25,80,4147
l,p,25,80,11293
l,k,25,80,17346
m,d,25,80,329
m,b,25,80,333375
l,d,25,80,80
l,b,25,80,704
m,p,25,90,25654
m,k,25,90,7249
l,p,25,90,21491
l,k,25,90,22339
m,d,25,90,696
m,b,25,90,664826
l,d,25,90,116
l,b,25,90,2064
m,p,50,20,310
m,k,50,20,265
l,p,50,20,240
l,k,50,20,400
m,d,50,20,27
m,b,50,20,1099
l,d,50,20,12
l,b,50,20,32
m,p,50,30,1737
m,k,50,30,608
l,p,50,30,1692
l,k,50,30,2047
m,d,50,30,52
m,b,50,30,10152
l,d,50,30,27
l,b,50,30,115
m,p,50,40,5196
m,k,50,40,1778
l,p,50,40,5929
l,k,50,40,5799
m,d,50,40,130
m,b,50,40,73497
l,d,50,40,42
l,b,50,40,250
m,p,50,50,17544
m,k,50,50,5259
l,p,50,50,15289
l,k,50,50,12490
m,d,50,50,307
m,b,50,50,159191
l,d,50,50,56
l,b,50,50,535
m,p,50,60,29931
m,k,50,60,8015
l,p,50,60,27198
l,k,50,60,21599
m,d,50,60,540
m,b,50,60,374111
l,d,50,60,70
l,b,50,60,683
m,p,50,70,44109
m,k,50,70,9823
l,p,50,70,32873
l,k,50,70,52360
m,d,50,70,919
m,b,50,70,758580
l,d,50,70,72
l,b,50,70,1148
m,p,50,80,57751
m,k,50,80,29302
l,p,50,80,67793
l,k,50,80,80186
m,d,50,80,1341
m,b,50,80,1831131
l,d,50,80,145
l,b,50,80,2249
m,p,50,90,139142
m,k,50,90,50435
l,p,50,90,130040
l,k,50,90,133393
m,d,50,90,1901
m,b,50,90,3684495
l,d,50,90,203
l,b,50,90,3494
m,p,75,20,822
m,k,75,20,500
l,p,75,20,1077
l,k,75,20,1174
m,d,75,20,28
m,b,75,20,3534
l,d,75,20,15
l,b,75,20,64
m,p,75,30,6109
m,k,75,30,1610
l,p,75,30,5367
l,k,75,30,5120
m,d,75,30,136
m,b,75,30,41060
l,d,75,30,27
l,b,75,30,162
m,p,75,40,14874
m,k,75,40,4668
l,p,75,40,11466
l,k,75,40,17013
m,d,75,40,252
m,b,75,40,138753
l,d,75,40,53
l,b,75,40,372
m,p,75,50,34542
m,k,75,50,16506
l,p,75,50,26743
l,k,75,50,26023
m,d,75,50,280
m,b,75,50,375900
l,d,75,50,69
l,b,75,50,975
m,p,75,60,58704
m,k,75,60,11849
l,p,75,60,47463
l,k,75,60,42891
m,d,75,60,745
m,b,75,60,1032351
l,d,75,60,123
l,b,75,60,1372
m,p,75,70,115737
m,k,75,70,37864
l,p,75,70,94160
l,k,75,70,99932
m,d,75,70,1336
m,b,75,70,3552442
l,d,75,70,173
l,b,75,70,2800
m,p,75,80,213629
m,k,75,80,64409
l,p,75,80,169240
l,k,75,80,198258
m,d,75,80,1250
m,b,75,80,4813784
l,d,75,80,203
l,b,75,80,4857
m,p,75,90,359181
m,k,75,90,63179
l,p,75,90,226941
l,k,75,90,253598
m,d,75,90,2230
m,b,75,90,7467211
l,d,75,90,152
l,b,75,90,3258
m,p,99,20,1372
m,k,99,20,444
l,p,99,20,687
l,k,99,20,1239
m,d,99,20,30
m,b,99,20,4747
l,d,99,20,15
l,b,99,20,52
m,p,99,30,3365
m,k,99,30,2186
l,p,99,30,3214
l,k,99,30,3703
m,d,99,30,125
m,b,99,30,25475
l,d,99,30,32
l,b,99,30,129
m,p,99,40,12974
m,k,99,40,4301
l,p,99,40,11961
l,k,99,40,14503
m,d,99,40,143
m,b,99,40,123590
l,d,99,40,36
l,b,99,40,411
m,p,99,50,28042
m,k,99,50,7724
l,p,99,50,28550
l,k,99,50,30047
m,d,99,50,320
m,b,99,50,477770
l,d,99,50,54
l,b,99,50,751
m,p,99,60,72483
m,k,99,60,17542
l,p,99,60,71197
l,k,99,60,118456
m,d,99,60,946
m,b,99,60,1419626
l,d,99,60,82
l,b,99,60,1361
m,p,99,70,144014
m,k,99,70,37668
l,p,99,70,132454
l,k,99,70,142989
m,d,99,70,1039
m,b,99,70,4664894
l,d,99,70,147
l,b,99,70,2943
m,p,99,80,276160
m,k,99,80,67163
l,p,99,80,240402
l,k,99,80,242211
m,d,99,80,1545
m,b,99,80,5741631
l,d,99,80,136
l,b,99,80,3497
m,p,99,90,398785
m,k,99,90,86698
l,p,99,90,324069
l,k,99,90,334060
m,d,99,90,2040
m,b,99,90,11411301
l,d,99,90,225
l,b,99,90,4973
m,p,25,20,150
m,k,25,20,92
l,p,25,20,144
l,k,25,20,175
m,d,25,20,11
m,b,25,20,336
l,d,25,20,9
l,b,25,20,20
m,p,25,30,365
m,k,25,30,193
l,p,25,30,290
l,k,25,30,418
m,d,25,30,23
m,b,25,30,2759
l,d,25,30,25
l,b,25,30,44
m,p,25,40,1205
m,k,25,40,485
l,p,25,40,786
l,k,25,40,1391
m,d,25,40,59
m,b,25,40,10556
l,d,25,40,21
l,b,25,40,101
m,p,25,50,2440
m,k,25,50,1010
l,p,25,50,2026
l,k,25,50,3441
m,d,25,50,107
m,b,25,50,35883
l,d,25,50,34
l,b,25,50,285
m,p,25,60,7133
m,k,25,60,2482
l,p,25,60,6860
l,k,25,60,6144
m,d,25,60,175
m,b,25,60,72097
l,d,25,60,37
l,b,25,60,293
m,p,25,70,7640
m,k,25,70,4081
l,p,25,70,6748
l,k,25,70,9924
m,d,25,70,218
m,b,25,70,173355
l,d,25,70,87
l,b,25,70,555
m,p,25,80,13726
m,k,25,80,7034
l,p,25,80,12057
l,k,25,80,15101
m,d,25,80,462
m,b,25,80,329633
l,d,25,80,92
l,b,25,80,909
m,p,25,90,30372
m,k,25,90,8600
l,p,25,90,21999
l,k,25,90,30504
m,d,25,90,982
m,b,25,90,657564
l,d,25,90,99
l,b,25,90,1481
m,p,50,20,516
m,k,50,20,249
l,p,50,20,366
l,k,50,20,344
m,d,50,20,15
m,b,50,20,1526
l,d,50,20,10
l,b,50,20,28
m,p,50,30,1863
m,k,50,30,536
l,p,50,30,1280
l,k,50,30,1986
m,d,50,30,50
m,b,50,30,12896
l,d,50,30,22
l,b,50,30,100
m,p,50,40,6390
m,k,50,40,1215
l,p,50,40,3011
l,k,50,40,3821
m,d,50,40,120
m,b,50,40,35758
l,d,50,40,30
l,b,50,40,217
m,p,50,50,8525
m,k,50,50,4357
l,p,50,50,8120
l,k,50,50,14576
m,d,50,50,170
m,b,50,50,113425
l,d,50,50,61
l,b,50,50,610
m,p,50,60,27277
m,k,50,60,7004
l,p,50,60,19521
l,k,50,60,23831
m,d,50,60,420
m,b,50,60,301012
l,d,50,60,79
l,b,50,60,812
m,p,50,70,39568
m,k,50,70,8747
l,p,50,70,28101
l,k,50,70,38017
m,d,50,70,715
m,b,50,70,758530
l,d,50,70,82
l,b,50,70,953
m,p,50,80,55204
m,k,50,80,15927
l,p,50,80,53047
l,k,50,80,61217
m,d,50,80,712
m,b,50,80,1792756
l,d,50,80,184
l,b,50,80,2386
m,p,50,90,153583
m,k,50,90,31043
l,p,50,90,107395
l,k,50,90,119978
m,d,50,90,1109
m,b,50,90,2828389
l,d,50,90,172
l,b,50,90,3161
m,p,75,20,1062
m,k,75,20,393
l,p,75,20,886
l,k,75,20,954
m,d,75,20,32
m,b,75,20,2440
l,d,75,20,10
l,b,75,20,47
m,p,75,30,2589
m,k,75,30,976
l,p,75,30,2315
l,k,75,30,4091
m,d,75,30,81
m,b,75,30,20232
l,d,75,30,21
l,b,75,30,142
m,p,75,40,13672
m,k,75,40,4032
l,p,75,40,13474
l,k,75,40,11026
m,d,75,40,170
m,b,75,40,86424
l,d,75,40,34
l,b,75,40,272
m,p,75,50,25655
m,k,75,50,6460
l,p,75,50,19798
l,k,75,50,20857
m,d,75,50,378
m,b,75,50,268923
l,d,75,50,64
l,b,75,50,822
m,p,75,60,42840
m,k,75,60,21127
l,p,75,60,40802
l,k,75,60,51801
m,d,75,60,445
m,b,75,60,761445
l,d,75,60,75
l,b,75,60,1160
m,p,75,70,100585
m,k,75,70,69981
l,p,75,70,149444
l,k,75,70,128612
m,d,75,70,829
m,b,75,70,2264281
l,d,75,70,125
l,b,75,70,2576
m,p,75,80,145276
m,k,75,80,36536
l,p,75,80,162227
l,k,75,80,196828
m,d,75,80,1376
m,b,75,80,4196928
l,d,75,80,104
l,b,75,80,2392
m,p,75,90,210729
m,k,75,90,66406
l,p,75,90,233020
l,k,75,90,254991
m,d,75,90,2585
m,b,75,90,6701226
l,d,75,90,165
l,b,75,90,4138
m,p,99,20,1603
m,k,99,20,388
l,p,99,20,710
l,k,99,20,838
m,d,99,20,24
m,b,99,20,3916
l,d,99,20,13
l,b,99,20,45
m,p,99,30,4216
m,k,99,30,1310
l,p,99,30,3914
l,k,99,30,6591
m,d,99,30,157
m,b,99,30,29618
l,d,99,30,31
l,b,99,30,163
m,p,99,40,12906
m,k,99,40,4089
l,p,99,40,14444
l,k,99,40,14716
m,d,99,40,185
m,b,99,40,143503
l,d,99,40,146
l,b,99,40,406
m,p,99,50,38339
m,k,99,50,12821
l,p,99,50,35151
l,k,99,50,32356
m,d,99,50,329
m,b,99,50,466321
l,d,99,50,50
l,b,99,50,640
m,p,99,60,103653
m,k,99,60,30624
l,p,99,60,126013
l,k,99,60,146997
m,d,99,60,1097
m,b,99,60,1545257
l,d,99,60,104
l,b,99,60,1830
m,p,99,70,148417
m,k,99,70,38293
l,p,99,70,412853
l,k,99,70,441812
m,d,99,70,2276
m,b,99,70,3507582
l,d,99,70,138
l,b,99,70,2840
m,p,99,80,554734
m,k,99,80,205454
l,p,99,80,837297
l,k,99,80,540916
m,d,99,80,3088
m,b,99,80,7253749
l,d,99,80,249
l,b,99,80,4249
m,p,99,90,434763
m,k,99,90,120954
l,p,99,90,425907
l,k,99,90,471414
m,d,99,90,3531
m,b,99,90,10173564
l,d,99,90,264
l,b,99,90,4530
m,p,25,20,142
m,k,25,20,73
l,p,25,20,88
l,k,25,20,122
m,d,25,20,13
m,b,25,20,355
l,d,25,20,8
l,b,25,20,18
m,p,25,30,494
m,k,25,30,209
l,p,25,30,383
l,k,25,30,480
m,d,25,30,31
m,b,25,30,2233
l,d,25,30,12
l,b,25,30,39
m,p,25,40,1157
m,k,25,40,614
l,p,25,40,872
l,k,25,40,904
m,d,25,40,53
m,b,25,40,10427
l,d,25,40,23
l,b,25,40,150
m,p,25,50,3488
m,k,25,50,1209
l,p,25,50,1590
l,k,25,50,2021
m,d,25,50,74
m,b,25,50,23590
l,d,25,50,37
l,b,25,50,165
m,p,25,60,3827
m,k,25,60,2326
l,p,25,60,4554
l,k,25,60,3993
m,d,25,60,121
m,b,25,60,61780
l,d,25,60,225
l,b,25,60,346
m,p,25,70,7308
m,k,25,70,3002
l,p,25,70,7111
l,k,25,70,8820
m,d,25,70,322
m,b,25,70,179445
l,d,25,70,148
l,b,25,70,1086
m,p,25,80,40551
m,k,25,80,13562
l,p,25,80,19451
l,k,25,80,28727
m,d,25,80,566
m,b,25,80,419314
l,d,25,80,67
l,b,25,80,946
m,p,25,90,30578
m,k,25,90,14850
l,p,25,90,26260
l,k,25,90,24189
m,d,25,90,784
m,b,25,90,619703
l,d,25,90,103
l,b,25,90,1214
m,p,50,20,286
m,k,50,20,204
l,p,50,20,309
l,k,50,20,438
m,d,50,20,30
m,b,50,20,1492
l,d,50,20,23
l,b,50,20,28
m,p,50,30,1195
m,k,50,30,693
l,p,50,30,1700
l,k,50,30,2074
m,d,50,30,62
m,b,50,30,9637
l,d,50,30,20
l,b,50,30,100
m,p,50,40,4073
m,k,50,40,1972
l,p,50,40,4698
l,k,50,40,4454
m,d,50,40,111
m,b,50,40,36272
l,d,50,40,33
l,b,50,40,210
m,p,50,50,8925
m,k,50,50,4053
l,p,50,50,7735
l,k,50,50,8400
m,d,50,50,246
m,b,50,50,122139
l,d,50,50,38
l,b,50,50,350
m,p,50,60,16610
m,k,50,60,8973
l,p,50,60,21380
l,k,50,60,20919
m,d,50,60,465
m,b,50,60,331666
l,d,50,60,51
l,b,50,60,623
m,p,50,70,32661
m,k,50,70,9781
l,p,50,70,30759
l,k,50,70,38680
m,d,50,70,742
m,b,50,70,776838
l,d,50,70,135
l,b,50,70,1505
m,p,50,80,70604
m,k,50,80,18501
l,p,50,80,68231
l,k,50,80,61119
m,d,50,80,1050
m,b,50,80,1711369
l,d,50,80,166
l,b,50,80,19134
m,p,50,90,236324
m,k,50,90,38160
l,p,50,90,134380
l,k,50,90,113392
m,d,50,90,1155
m,b,50,90,3250719
l,d,50,90,191
l,b,50,90,3192
m,p,75,20,531
m,k,75,20,345
l,p,75,20,854
l,k,75,20,632
m,d,75,20,22
m,b,75,20,3567
l,d,75,20,13
l,b,75,20,49
m,p,75,30,4904
m,k,75,30,1496
l,p,75,30,3652
l,k,75,30,4490
m,d,75,30,60
m,b,75,30,21652
l,d,75,30,24
l,b,75,30,142
m,p,75,40,13576
m,k,75,40,4269
l,p,75,40,7979
l,k,75,40,9311
m,d,75,40,129
m,b,75,40,102689
l,d,75,40,47
l,b,75,40,360
m,p,75,50,29343
m,k,75,50,11042
l,p,75,50,25234
l,k,75,50,24117
m,d,75,50,406
m,b,75,50,322999
l,d,75,50,58
l,b,75,50,1296
m,p,75,60,64558
m,k,75,60,16444
l,p,75,60,73412
l,k,75,60,58285
m,d,75,60,1263
m,b,75,60,1088793
l,d,75,60,79
l,b,75,60,1232
m,p,75,70,95436
m,k,75,70,27720
l,p,75,70,77056
l,k,75,70,77096
m,d,75,70,1100
m,b,75,70,2097771
l,d,75,70,91
l,b,75,70,2058
m,p,75,80,141647
m,k,75,80,32955
l,p,75,80,170740
l,k,75,80,159743
m,d,75,80,1999
m,b,75,80,4358549
l,d,75,80,129
l,b,75,80,2780
m,p,75,90,201139
m,k,75,90,49148
l,p,75,90,232241
l,k,75,90,246069
m,d,75,90,2881
m,b,75,90,6161258
l,d,75,90,220
l,b,75,90,3706
m,p,99,20,1424
m,k,99,20,377
l,p,99,20,972
l,k,99,20,1201
m,d,99,20,31
m,b,99,20,5247
l,d,99,20,11
l,b,99,20,51
m,p,99,30,4032
m,k,99,30,1870
l,p,99,30,5863
l,k,99,30,3885
m,d,99,30,67
m,b,99,30,29004
l,d,99,30,182
l,b,99,30,643
m,p,99,40,15655
m,k,99,40,4025
l,p,99,40,11825
l,k,99,40,13118
m,d,99,40,180
m,b,99,40,148252
l,d,99,40,48
l,b,99,40,407
m,p,99,50,34628
m,k,99,50,8826
l,p,99,50,30912
l,k,99,50,31544
m,d,99,50,347
m,b,99,50,425800
l,d,99,50,50
l,b,99,50,863
m,p,99,60,62224
m,k,99,60,19725
l,p,99,60,82177
l,k,99,60,77446
m,d,99,60,885
m,b,99,60,1260415
l,d,99,60,83
l,b,99,60,1919
m,p,99,70,153724
m,k,99,70,38655
l,p,99,70,154918
l,k,99,70,164687
m,d,99,70,1219
m,b,99,70,3640268
l,d,99,70,97
l,b,99,70,2365
m,p,99,80,660077
m,k,99,80,478344
l,p,99,80,826898
l,k,99,80,403804
m,d,99,80,1928
m,b,99,80,6664172
l,d,99,80,146
l,b,99,80,4095
m,p,99,90,408992
m,k,99,90,122871
l,p,99,90,400363
l,k,99,90,518258
m,d,99,90,4191
m,b,99,90,12514429
l,d,99,90,209
l,b,99,90,4824
m,p,25,20,161
m,k,25,20,73
l,p,25,20,79
l,k,25,20,160
m,d,25,20,11
m,b,25,20,298
l,d,25,20,9
l,b,25,20,16
m,p,25,30,653
m,k,25,30,284
l,p,25,30,393
l,k,25,30,405
m,d,25,30,34
m,b,25,30,1786
l,d,25,30,11
l,b,25,30,36
m,p,25,40,1116
m,k,25,40,636
l,p,25,40,663
l,k,25,40,852
m,d,25,40,55
m,b,25,40,10536
l,d,25,40,42
l,b,25,40,236
m,p,25,50,1877
m,k,25,50,735
l,p,25,50,1571
l,k,25,50,2554
m,d,25,50,105
m,b,25,50,33339
l,d,25,50,31
l,b,25,50,203
m,p,25,60,7933
m,k,25,60,2832
l,p,25,60,12652
l,k,25,60,11053
m,d,25,60,235
m,b,25,60,84706
l,d,25,60,149
l,b,25,60,367
m,p,25,70,9436
m,k,25,70,7771
l,p,25,70,9240
l,k,25,70,10603
m,d,25,70,421
m,b,25,70,306064
l,d,25,70,70
l,b,25,70,630
m,p,25,80,20088
m,k,25,80,9059
l,p,25,80,19762
l,k,25,80,27662
m,d,25,80,1110
m,b,25,80,402172
l,d,25,80,91
l,b,25,80,811
m,p,25,90,32985
m,k,25,90,7469
l,p,25,90,31719
l,k,25,90,37309
m,d,25,90,803
m,b,25,90,603908
l,d,25,90,80
l,b,25,90,1219
m,p,50,20,537
m,k,50,20,149
l,p,50,20,364
l,k,50,20,278
m,d,50,20,20
m,b,50,20,1365
l,d,50,20,11
l,b,50,20,27
m,p,50,30,2234
m,k,50,30,740
l,p,50,30,1710
l,k,50,30,1946
m,d,50,30,52
m,b,50,30,7995
l,d,50,30,17
l,b,50,30,109
m,p,50,40,5532
m,k,50,40,1294
l,p,50,40,5408
l,k,50,40,5235
m,d,50,40,80
m,b,50,40,38672
l,d,50,40,41
l,b,50,40,221
m,p,50,50,11044
m,k,50,50,2646
l,p,50,50,7747
l,k,50,50,8402
m,d,50,50,184
m,b,50,50,144631
l,d,50,50,41
l,b,50,50,434
m,p,50,60,22432
m,k,50,60,8327
l,p,50,60,20557
l,k,50,60,23685
m,d,50,60,325
m,b,50,60,289956
l,d,50,60,73
l,b,50,60,740
m,p,50,70,31037
m,k,50,70,10172
l,p,50,70,36483
l,k,50,70,34828
m,d,50,70,718
m,b,50,70,675631
l,d,50,70,59
l,b,50,70,1100
m,p,50,80,52325
m,k,50,80,15730
l,p,50,80,51570
l,k,50,80,57602
m,d,50,80,673
m,b,50,80,1211172
l,d,50,80,284
l,b,50,80,2331
m,p,50,90,282945
m,k,50,90,100763
l,p,50,90,179672
l,k,50,90,162949
m,d,50,90,1744
m,b,50,90,3439239
l,d,50,90,188
l,b,50,90,3764
m,p,75,20,946
m,k,75,20,561
l,p,75,20,1128
l,k,75,20,1066
m,d,75,20,32
m,b,75,20,3556
l,d,75,20,13
l,b,75,20,51
m,p,75,30,3479
m,k,75,30,2451
l,p,75,30,4513
l,k,75,30,3161
m,d,75,30,118
m,b,75,30,28240
l,d,75,30,25
l,b,75,30,168
m,p,75,40,12684
m,k,75,40,2753
l,p,75,40,8453
l,k,75,40,11961
m,d,75,40,217
m,b,75,40,101567
l,d,75,40,54
l,b,75,40,370
m,p,75,50,21254
m,k,75,50,5913
l,p,75,50,19780
l,k,75,50,26637
m,d,75,50,259
m,b,75,50,264905
l,d,75,50,36
l,b,75,50,512
m,p,75,60,36424
m,k,75,60,16170
l,p,75,60,37254
l,k,75,60,39089
m,d,75,60,594
m,b,75,60,816482
l,d,75,60,64
l,b,75,60,1050
m,p,75,70,81654
m,k,75,70,22083
l,p,75,70,72307
l,k,75,70,70987
m,d,75,70,697
m,b,75,70,2295320
l,d,75,70,167
l,b,75,70,6813
m,p,75,80,335406
m,k,75,80,53052
l,p,75,80,268638
l,k,75,80,266899
m,d,75,80,3613
m,b,75,80,5102942
l,d,75,80,178
l,b,75,80,6858
m,p,75,90,272495
m,k,75,90,54900
l,p,75,90,217190
l,k,75,90,218944
m,d,75,90,1615
m,b,75,90,6791871
l,d,75,90,149
l,b,75,90,4191
m,p,99,20,842
m,k,99,20,383
l,p,99,20,1302
l,k,99,20,888
m,d,99,20,31
m,b,99,20,4223
l,d,99,20,13
l,b,99,20,58
m,p,99,30,6015
m,k,99,30,2185
l,p,99,30,3636
l,k,99,30,4405
m,d,99,30,74
m,b,99,30,29706
l,d,99,30,23
l,b,99,30,139
m,p,99,40,12648
m,k,99,40,5099
l,p,99,40,12231
l,k,99,40,18298
m,d,99,40,254
m,b,99,40,152565
l,d,99,40,39
l,b,99,40,396
m,p,99,50,29608
m,k,99,50,8370
l,p,99,50,33370
l,k,99,50,35938
m,d,99,50,339
m,b,99,50,397257
l,d,99,50,46
l,b,99,50,731
m,p,99,60,55983
m,k,99,60,23720
l,p,99,60,70615
l,k,99,60,99820
m,d,99,60,569
m,b,99,60,1271434
l,d,99,60,94
l,b,99,60,1697
m,p,99,70,143430
m,k,99,70,34119
l,p,99,70,127424
l,k,99,70,139573
m,d,99,70,987
m,b,99,70,3632170
l,d,99,70,117
l,b,99,70,2871
m,p,99,80,403816
m,k,99,80,198553
l,p,99,80,1013285
l,k,99,80,1397663
m,d,99,80,4386
m,b,99,80,7947098
l,d,99,80,179
l,b,99,80,3596
m,p,99,90,460551
m,k,99,90,117796
l,p,99,90,537859
l,k,99,90,524059
m,d,99,90,2503
m,b,99,90,11027078
l,d,99,90,199
l,b,99,90,5055
m,p,25,20,90
m,k,25,20,74
l,p,25,20,115
l,k,25,20,105
m,d,25,20,13
m,b,25,20,511
l,d,25,20,6
l,b,25,20,11
m,p,25,30,717
m,k,25,30,256
l,p,25,30,270
l,k,25,30,472
m,d,25,30,33
m,b,25,30,1798
l,d,25,30,15
l,b,25,30,43
m,p,25,40,808
m,k,25,40,397
l,p,25,40,1222
l,k,25,40,1473
m,d,25,40,61
m,b,25,40,13151
l,d,25,40,49
l,b,25,40,107
m,p,25,50,6894
m,k,25,50,1407
l,p,25,50,2782
l,k,25,50,3491
m,d,25,50,110
m,b,25,50,29677
l,d,25,50,43
l,b,25,50,215
m,p,25,60,4111
m,k,25,60,2757
l,p,25,60,3758
l,k,25,60,4300
m,d,25,60,134
m,b,25,60,70094
l,d,25,60,33
l,b,25,60,326
m,p,25,70,8998
m,k,25,70,2819
l,p,25,70,6922
l,k,25,70,8903
m,d,25,70,361
m,b,25,70,177250
l,d,25,70,58
l,b,25,70,640
m,p,25,80,15321
m,k,25,80,5526
l,p,25,80,19300
l,k,25,80,32372
m,d,25,80,601
m,b,25,80,364657
l,d,25,80,102
l,b,25,80,994
m,p,25,90,25258
m,k,25,90,9476
l,p,25,90,26298
l,k,25,90,32410
m,d,25,90,591
m,b,25,90,669111
l,d,25,90,106
l,b,25,90,1197
m,p,50,20,302
m,k,50,20,200
l,p,50,20,369
l,k,50,20,446
m,d,50,20,22
m,b,50,20,1898
l,d,50,20,11
l,b,50,20,33
m,p,50,30,2262
m,k,50,30,631
l,p,50,30,1077
l,k,50,30,1347
m,d,50,30,58
m,b,50,30,8113
l,d,50,30,18
l,b,50,30,116
m,p,50,40,6760
m,k,50,40,2061
l,p,50,40,3339
l,k,50,40,6125
m,d,50,40,167
m,b,50,40,45309
l,d,50,40,42
l,b,50,40,214
m,p,50,50,9483
m,k,50,50,3183
l,p,50,50,9610
l,k,50,50,16465
m,d,50,50,290
m,b,50,50,114880
l,d,50,50,99
l,b,50,50,472
m,p,50,60,19786
m,k,50,60,8299
l,p,50,60,20459
l,k,50,60,25856
m,d,50,60,293
m,b,50,60,311970
l,d,50,60,54
l,b,50,60,642
m,p,50,70,43563
m,k,50,70,12051
l,p,50,70,37209
l,k,50,70,32045
m,d,50,70,482
m,b,50,70,684971
l,d,50,70,78
l,b,50,70,1101
m,p,50,80,63044
m,k,50,80,26699
l,p,50,80,56731
l,k,50,80,53229
m,d,50,80,684
m,b,50,80,1239928
l,d,50,80,120
l,b,50,80,2355
m,p,50,90,256915
m,k,50,90,128383
l,p,50,90,367939
l,k,50,90,225786
m,d,50,90,2407
m,b,50,90,3886243
l,d,50,90,110
l,b,50,90,2923
m,p,75,20,1074
m,k,75,20,519
l,p,75,20,930
l,k,75,20,1045
m,d,75,20,29
m,b,75,20,3110
l,d,75,20,15
l,b,75,20,60
m,p,75,30,3481
m,k,75,30,1634
l,p,75,30,2756
l,k,75,30,4828
m,d,75,30,124
m,b,75,30,23310
l,d,75,30,20
l,b,75,30,165
m,p,75,40,20059
m,k,75,40,4391
l,p,75,40,16660
l,k,75,40,15334
m,d,75,40,356
m,b,75,40,113888
l,d,75,40,33
l,b,75,40,325
m,p,75,50,26423
m,k,75,50,7850
l,p,75,50,23735
l,k,75,50,23256
m,d,75,50,405
m,b,75,50,283474
l,d,75,50,48
l,b,75,50,665
m,p,75,60,48101
m,k,75,60,12224
l,p,75,60,43271
l,k,75,60,40418
m,d,75,60,443
m,b,75,60,815103
l,d,75,60,100
l,b,75,60,1311
m,p,75,70,88837
m,k,75,70,20336
l,p,75,70,76063
l,k,75,70,76050
m,d,75,70,1115
m,b,75,70,2032556
l,d,75,70,89
l,b,75,70,1988
m,p,75,80,173423
m,k,75,80,50925
l,p,75,80,164424
l,k,75,80,144434
m,d,75,80,1651
m,b,75,80,3795458
l,d,75,80,103
l,b,75,80,2584
m,p,75,90,214134
m,k,75,90,53465
l,p,75,90,220884
l,k,75,90,227580
m,d,75,90,2141
m,b,75,90,7226265
l,d,75,90,136
l,b,75,90,4000
m,p,99,20,1253
m,k,99,20,523
l,p,99,20,742
l,k,99,20,847
m,d,99,20,23
m,b,99,20,5400
l,d,99,20,11
l,b,99,20,54
m,p,99,30,7155
m,k,99,30,1364
l,p,99,30,5046
l,k,99,30,3913
m,d,99,30,66
m,b,99,30,29726
l,d,99,30,19
l,b,99,30,166
m,p,99,40,12682
m,k,99,40,3856
l,p,99,40,11555
l,k,99,40,17746
m,d,99,40,186
m,b,99,40,152578
l,d,99,40,36
l,b,99,40,407
m,p,99,50,35543
m,k,99,50,12433
l,p,99,50,31360
l,k,99,50,33634
m,d,99,50,359
m,b,99,50,462484
l,d,99,50,56
l,b,99,50,715
m,p,99,60,88907
m,k,99,60,35250
l,p,99,60,96003
l,k,99,60,103077
m,d,99,60,1084
m,b,99,60,1375847
l,d,99,60,79
l,b,99,60,1601
m,p,99,70,148396
m,k,99,70,48612
l,p,99,70,196691
l,k,99,70,482350
m,d,99,70,2253
m,b,99,70,4521412
l,d,99,70,265
l,b,99,70,6098
m,p,99,80,452612
m,k,99,80,119954
l,p,99,80,376293
l,k,99,80,388685
m,d,99,80,2634
m,b,99,80,9312429
l,d,99,80,168
l,b,99,80,3622
m,p,99,90,380142
m,k,99,90,102905
l,p,99,90,493436
l,k,99,90,819910
m,d,99,90,3913
m,b,99,90,12788318
l,d,99,90,376
l,b,99,90,7855
m,p,25,20,420
m,k,25,20,151
l,p,25,20,142
l,k,25,20,165
m,d,25,20,14
m,b,25,20,417
l,d,25,20,11
l,b,25,20,18
m,p,25,30,663
m,k,25,30,244
l,p,25,30,471
l,k,25,30,584
m,d,25,30,42
m,b,25,30,2132
l,d,25,30,16
l,b,25,30,56
m,p,25,40,1098
m,k,25,40,556
l,p,25,40,789
l,k,25,40,1374
m,d,25,40,64
m,b,25,40,11875
l,d,25,40,103
l,b,25,40,435
m,p,25,50,4147
m,k,25,50,1015
l,p,25,50,3299
l,k,25,50,4176
m,d,25,50,133
m,b,25,50,38121
l,d,25,50,44
l,b,25,50,246
m,p,25,60,5562
m,k,25,60,2919
l,p,25,60,6021
l,k,25,60,7734
m,d,25,60,211
m,b,25,60,80732
l,d,25,60,54
l,b,25,60,407
m,p,25,70,10963
m,k,25,70,2888
l,p,25,70,9826
l,k,25,70,9810
m,d,25,70,259
m,b,25,70,188340
l,d,25,70,50
l,b,25,70,619
m,p,25,80,17595
m,k,25,80,6300
l,p,25,80,19368
l,k,25,80,20076
m,d,25,80,386
m,b,25,80,381538
l,d,25,80,78
l,b,25,80,1165
m,p,25,90,37847
m,k,25,90,8111
l,p,25,90,28090
l,k,25,90,34529
m,d,25,90,858
m,b,25,90,764194
l,d,25,90,437
l,b,25,90,1809
